ticks,videoTimestamp,targetPower4dpType,intervalId,timeOfDayTimestamp,distanceMeters,speedVirtualMps,distanceVirtualMeters,workoutPosition,powerMatchOffset,cadence,speed,heartRate,power,distanceSensorMeters,trainerPower,time,targetPower,targetHeartRateZone,targetCadence,targetRpe,secondsSinceStart,grade,speedSensorMps,leftPower,rightPower
7125,7124.408177,twentyMin,26,1635605762115,63442.46,8.992,63889.757,7124415.600000024,NaN,81,198,159,218,NaN,218,7125.127,218,3,75,5,10480,0.05,NaN,NaN,NaN
7126,7125.623249,twentyMin,26,1635605763330,63451.31,8.99,63898.748,7125704,NaN,81,198,159,218,NaN,218,7126.058,218,3,75,5,10481,0.05,NaN,NaN,NaN
7127,7126.593723,twentyMin,26,1635605764300,63460.17,8.99,63907.739,7126608,NaN,81,198,158,219,NaN,219,7127.115,218,3,75,5,10482,0.05,NaN,NaN,NaN
7128,7127.849796,twentyMin,26,1635605765556,63469.02,8.99,63916.729,7127904.699999988,NaN,82,198,158,219,NaN,219,7128.230,218,3,75,5,10483,0.05,NaN,NaN,NaN
7129,7128.359489,twentyMin,26,1635605766066,63477.91,8.99,63925.719,7128414.699999988,NaN,83,199,157,219,NaN,219,7128.977,218,3,75,5,10484,0.05,NaN,NaN,NaN
7130,7129.578884,twentyMin,26,1635605767285,63486.81,8.989,63934.709,7129618,NaN,83,199,157,218,NaN,218,7129.942,218,3,75,5,10485,0.05,NaN,NaN,NaN
7131,7130.593629,twentyMin,26,1635605768300,63495.71,8.987,63943.697,7130604.699999988,NaN,81,199,157,218,NaN,218,7130.923,218,3,75,5,10486,0.05,NaN,NaN,NaN
7132,7131.533238,twentyMin,26,1635605769240,63504.6,8.986,63952.685,7131604.199999988,NaN,82,199,157,218,NaN,218,7132.009,218,3,75,5,10487,0.05,NaN,NaN,NaN
7133,7132.545851,twentyMin,26,1635605770252,63513.5,8.985,63961.671,7132603.900000036,NaN,82,199,157,218,NaN,218,7133.041,218,3,75,5,10488,0.05,NaN,NaN,NaN
7134,7133.763178,twentyMin,26,1635605771470,63522.39,8.984,63970.656,7133804,NaN,81,199,157,218,NaN,218,7134.162,218,3,75,5,10489,0.05,NaN,NaN,NaN
7135,7134.863621,twentyMin,26,1635605772570,63531.29,8.984,63979.641,7134904.100000024,NaN,81,199,157,218,NaN,218,7135.100,218,3,75,5,10490,0.05,NaN,NaN,NaN
7136,7135.485179,twentyMin,26,1635605773192,63540.23,8.984,63988.624,7135503.699999988,NaN,82,200,157,219,NaN,219,7136.050,218,3,75,5,10491,0.05,NaN,NaN,NaN
7137,7136.705382,twentyMin,26,1635605774412,63549.17,8.983,63997.608,7136704.400000036,NaN,83,200,157,218,NaN,218,7137.228,218,3,75,5,10492,0.05,NaN,NaN,NaN
7138,7137.732419,twentyMin,26,1635605775439,63558.11,8.982,64006.591,7137804.900000036,NaN,83,200,157,218,NaN,218,7138.017,218,3,75,5,10493,0.05,NaN,NaN,NaN
7139,7138.429347,twentyMin,26,1635605776136,63567.05,8.982,64015.574,7138505.199999988,NaN,83,200,157,218,NaN,218,7138.885,218,3,75,5,10494,0.05,NaN,NaN,NaN
7140,7139.445235,twentyMin,26,1635605777152,63575.99,8.982,64024.555,7139503.400000036,NaN,83,200,156,219,NaN,219,7139.924,218,3,75,5,10495,0.05,NaN,NaN,NaN
7141,7140.662989,twentyMin,26,1635605778369,63584.93,8.982,64033.538,7140706.699999988,NaN,82,200,156,218,NaN,218,7141.047,266,4,88,7,10496,0.05,NaN,NaN,NaN
7142,7141.843743,twentyMin,26,1635605779550,63593.87,8.999,64042.519,7141904.800000012,NaN,84,200,156,233,NaN,233,7142.035,276,4,90,7,10497,0.05,NaN,NaN,NaN
7143,7142.377435,twentyMin,26,1635605780084,63602.86,9.068,64051.518,7142403.699999988,NaN,86,201,157,276,NaN,276,7143.035,276,4,90,7,10498,0.05,NaN,NaN,NaN
7144,7143.601246,twentyMin,26,1635605781308,63611.89,9.131,64060.587,7143604,NaN,86,202,157,276,NaN,276,7144.043,276,4,90,7,10499,0.05,NaN,NaN,NaN
7145,7144.608938,twentyMin,26,1635605782315,63621.01,9.188,64069.717,7144617,NaN,86,204,157,276,NaN,276,7145.063,276,4,90,7,10500,0.05,NaN,NaN,NaN
7146,7145.830256,twentyMin,26,1635605783537,63630.17,9.24,64078.906,7145912,NaN,86,205,156,275,NaN,275,7146.188,276,4,90,7,10501,0.05,NaN,NaN,NaN
7147,7146.874225,twentyMin,26,1635605784581,63639.38,9.287,64088.146,7146916.600000024,NaN,86,206,156,275,NaN,275,7147.175,276,4,90,7,10502,0.05,NaN,NaN,NaN
7148,7147.558323,twentyMin,26,1635605785265,63648.64,9.331,64097.432,7147612,NaN,85,207,157,276,NaN,276,7148.179,276,4,90,7,10503,0.05,NaN,NaN,NaN
7149,7148.791284,twentyMin,26,1635605786498,63657.94,9.371,64106.763,7148804.300000012,NaN,85,208,156,276,NaN,276,7149.219,276,4,90,7,10504,0.05,NaN,NaN,NaN
7150,7149.511738,twentyMin,26,1635605787218,63667.28,9.408,64116.135,7149511.400000036,NaN,85,209,157,276,NaN,276,7150.005,276,4,90,7,10505,0.05,NaN,NaN,NaN
7151,7150.534123,twentyMin,26,1635605788241,63676.67,9.442,64125.543,7150604.400000036,NaN,84,210,157,276,NaN,276,7150.955,276,4,90,7,10506,0.05,NaN,NaN,NaN
7152,7151.749908,twentyMin,26,1635605789456,63686.1,9.474,64134.985,7151803.900000036,NaN,85,211,157,277,NaN,277,7152.161,276,4,90,7,10507,0.05,NaN,NaN,NaN
7153,7152.843805,twentyMin,26,1635605790550,63695.58,9.505,64144.459,7152913,NaN,85,212,157,278,NaN,278,7153.054,276,4,90,7,10508,0.05,NaN,NaN,NaN
7154,7153.470769,twentyMin,26,1635605791177,63705.05,9.53,64153.964,7153509.800000012,NaN,88,212,157,276,NaN,276,7153.980,276,4,90,7,10509,0.05,NaN,NaN,NaN
7155,7154.683687,twentyMin,26,1635605792390,63714.26,9.551,64163.494,7154706,NaN,90,206,157,274,NaN,274,7155.138,276,4,90,7,10510,0.05,NaN,NaN,NaN
7156,7155.700267,twentyMin,26,1635605793407,63723.52,9.573,64173.045,7155706.699999988,NaN,89,207,157,276,NaN,276,7156.101,276,4,90,7,10511,0.05,NaN,NaN,NaN
7157,7156.407664,twentyMin,26,1635605794114,63732.81,9.59,64182.618,7156416,NaN,89,208,158,274,NaN,274,7157.129,276,4,90,7,10512,0.05,NaN,NaN,NaN
7158,7157.427663,twentyMin,26,1635605795134,63742.16,9.609,64192.209,7157510.900000036,NaN,88,209,158,276,NaN,276,7158.169,276,4,90,7,10513,0.05,NaN,NaN,NaN
7159,7158.642037,twentyMin,26,1635605796348,63751.55,9.626,64201.818,7158705.699999988,NaN,87,210,158,276,NaN,276,7159.069,276,4,90,7,10514,0.05,NaN,NaN,NaN
7160,7159.593996,twentyMin,26,1635605797300,63760.98,9.642,64211.443,7159605.900000036,NaN,87,211,158,277,NaN,277,7160.092,276,4,90,7,10515,0.05,NaN,NaN,NaN
7161,7160.365477,twentyMin,26,1635605798072,63770.41,9.657,64221.085,7160407.600000024,NaN,87,211,158,277,NaN,277,7160.981,276,4,90,7,10516,0.05,NaN,NaN,NaN
7162,7161.593945,twentyMin,26,1635605799300,63779.89,9.67,64230.742,7161608.100000024,NaN,88,212,158,276,NaN,276,7162.095,276,4,90,7,10517,0.05,NaN,NaN,NaN
7163,7162.59405,twentyMin,26,1635605800300,63789.41,9.681,64240.412,7162615.300000012,NaN,88,213,158,276,NaN,276,7163.018,276,4,90,7,10518,0.05,NaN,NaN,NaN
7164,7163.594083,twentyMin,26,1635605801300,63798.93,9.692,64250.093,7163617.5,NaN,88,213,158,276,NaN,276,7163.972,276,4,90,7,10519,0.05,NaN,NaN,NaN
7165,7164.551153,twentyMin,26,1635605802258,63808.5,9.702,64259.785,7164606.199999988,NaN,88,214,158,276,NaN,276,7165.010,276,4,90,7,10520,0.05,NaN,NaN,NaN
7166,7165.766204,twentyMin,26,1635605803473,63818.06,9.71,64269.486,7165812.600000024,NaN,86,214,159,276,NaN,276,7166.081,276,4,90,7,10521,0.05,NaN,NaN,NaN
7167,7166.776389,twentyMin,26,1635605804483,63827.68,9.718,64279.197,7166814.699999988,NaN,86,215,159,276,NaN,276,7167.116,276,4,90,7,10522,0.05,NaN,NaN,NaN
7168,7167.512366,twentyMin,26,1635605805219,63837.29,9.726,64288.915,7167505.699999988,NaN,86,215,159,276,NaN,276,7168.052,276,4,90,7,10523,0.05,NaN,NaN,NaN
7169,7168.59392,twentyMin,26,1635605806300,63846.9,9.733,64298.641,7168607.199999988,NaN,86,215,159,276,NaN,276,7169.116,276,4,90,7,10524,0.05,NaN,NaN,NaN
7170,7169.863825,twentyMin,26,1635605807570,63856.55,9.74,64308.374,7169913.100000024,NaN,87,216,159,277,NaN,277,7170.252,276,4,90,7,10525,0.05,NaN,NaN,NaN
7171,7170.458947,twentyMin,26,1635605808165,63866.21,9.747,64318.114,7170515.199999988,NaN,88,216,159,277,NaN,277,7170.972,276,4,90,7,10526,0.05,NaN,NaN,NaN
7172,7171.594042,twentyMin,26,1635605809300,63875.87,9.753,64327.861,7171604.100000024,NaN,88,216,159,277,NaN,277,7171.968,276,4,90,7,10527,0.05,NaN,NaN,NaN
7173,7172.593879,twentyMin,26,1635605810300,63885.57,9.756,64337.614,7172604.300000012,NaN,88,217,159,275,NaN,275,7172.898,276,4,90,7,10528,0.05,NaN,NaN,NaN
7174,7173.400633,twentyMin,26,1635605811107,63895.27,9.76,64347.37,7173418,NaN,88,217,159,276,NaN,276,7173.959,276,4,90,7,10529,0.05,NaN,NaN,NaN
7175,7174.408992,twentyMin,26,1635605812115,63904.97,9.765,64357.13,7174417.600000024,NaN,87,217,160,277,NaN,277,7175.081,276,4,90,7,10530,0.05,NaN,NaN,NaN
7176,7175.638353,twentyMin,26,1635605813345,63914.67,9.77,64366.896,7175707.800000012,NaN,87,217,160,277,NaN,277,7176.064,276,4,90,7,10531,0.05,NaN,NaN,NaN
7177,7176.843904,twentyMin,26,1635605814550,63924.37,9.773,64376.666,7176909.400000036,NaN,87,217,160,276,NaN,276,7177.030,276,4,90,7,10532,0.05,NaN,NaN,NaN
7178,7177.587136,twentyMin,26,1635605815294,63934.12,9.776,64386.439,7177603.900000036,NaN,86,218,160,276,NaN,276,7178.022,276,4,90,7,10533,0.05,NaN,NaN,NaN
7179,7178.822237,twentyMin,26,1635605816529,63943.86,9.778,64396.215,7178904.199999988,NaN,86,218,161,276,NaN,276,7179.156,276,4,90,7,10534,0.05,NaN,NaN,NaN
7180,7179.832699,twentyMin,26,1635605817539,63953.29,9.781,64405.993,7179914.699999988,NaN,86,211,160,276,NaN,276,7180.054,276,4,90,7,10535,0.05,NaN,NaN,NaN
7181,7180.542523,twentyMin,26,1635605818249,63962.77,9.783,64415.774,7180611.199999988,NaN,86,212,161,276,NaN,276,7181.007,276,4,90,7,10536,0.05,NaN,NaN,NaN
7182,7181.562665,twentyMin,26,1635605819269,63972.25,9.785,64425.557,7181618.199999988,NaN,87,212,161,276,NaN,276,7182.213,276,4,90,7,10537,0.05,NaN,NaN,NaN
7183,7182.766814,twentyMin,26,1635605820473,63981.77,9.787,64435.342,7182805.699999988,NaN,88,213,161,276,NaN,276,7183.249,276,4,90,7,10538,0.05,NaN,NaN,NaN
7184,7183.863437,twentyMin,26,1635605821570,63991.29,9.788,64445.128,7183915.5,NaN,88,213,161,276,NaN,276,7184.107,276,4,90,7,10539,0.05,NaN,NaN,NaN
7185,7184.505408,twentyMin,26,1635605822212,64000.86,9.79,64454.916,7184514.800000012,NaN,87,214,161,276,NaN,276,7184.910,276,4,90,7,10540,0.05,NaN,NaN,NaN
7186,7185.593447,twentyMin,26,1635605823300,64010.43,9.791,64464.706,7185604.5,NaN,87,214,162,276,NaN,276,7185.979,276,4,90,7,10541,0.05,NaN,NaN,NaN
7187,7186.729801,twentyMin,26,1635605824436,64020.04,9.793,64474.497,7186813.400000036,NaN,87,215,162,277,NaN,277,7187.006,276,4,90,7,10542,0.05,NaN,NaN,NaN
7188,7187.438206,twentyMin,26,1635605825145,64029.65,9.795,64484.291,7187504.5,NaN,87,215,162,276,NaN,276,7188.138,276,4,90,7,10543,0.05,NaN,NaN,NaN
7189,7188.455405,twentyMin,26,1635605826162,64039.3,9.795,64494.085,7188509.100000024,NaN,86,216,162,276,NaN,276,7189.095,276,4,90,7,10544,0.05,NaN,NaN,NaN
7190,7189.67772,twentyMin,26,1635605827384,64048.96,9.796,64503.881,7189716.600000024,NaN,85,216,162,276,NaN,276,7190.144,276,4,90,7,10545,0.05,NaN,NaN,NaN
7191,7190.866894,twentyMin,26,1635605828573,64058.62,9.798,64513.677,7190914.300000012,NaN,83,216,162,277,NaN,277,7191.240,276,4,90,7,10546,0.05,NaN,NaN,NaN
7192,7191.399002,twentyMin,26,1635605829105,64068.27,9.799,64523.475,7191408.699999988,NaN,84,216,162,276,NaN,276,7192.126,276,4,90,7,10547,0.05,NaN,NaN,NaN
7193,7192.610537,twentyMin,26,1635605830317,64077.97,9.8,64533.274,7192612.199999988,NaN,85,217,162,276,NaN,276,7193.057,276,4,90,7,10548,0.05,NaN,NaN,NaN
7194,7193.594243,twentyMin,26,1635605831300,64087.67,9.799,64543.074,7193610,NaN,85,217,162,275,NaN,275,7193.990,276,4,90,7,10549,0.05,NaN,NaN,NaN
7195,7194.594256,twentyMin,26,1635605832300,64097.37,9.8,64552.873,7194609,NaN,84,217,162,276,NaN,276,7195.025,276,4,90,7,10550,0.05,NaN,NaN,NaN
7196,7195.844088,twentyMin,26,1635605833550,64107.08,9.8,64562.672,7195907.900000036,NaN,82,217,162,276,NaN,276,7196.072,276,4,90,7,10551,0.05,NaN,NaN,NaN
7197,7196.567768,twentyMin,26,1635605834274,64116.82,9.802,64572.472,7196607.800000012,NaN,82,218,162,277,NaN,277,7196.970,276,4,90,7,10552,0.05,NaN,NaN,NaN
7198,7197.594279,twentyMin,26,1635605835300,64126.57,9.802,64582.274,7197609.800000012,NaN,83,218,162,276,NaN,276,7198.010,276,4,90,7,10553,0.05,NaN,NaN,NaN
7199,7198.844259,twentyMin,26,1635605836550,64136.31,9.801,64592.076,7198904.400000036,NaN,78,218,163,275,NaN,275,7199.063,276,4,90,7,10554,0.05,NaN,NaN,NaN
7200,7199.520433,twentyMin,26,1635605837226,64146.06,9.802,64601.877,7199604.600000024,NaN,78,218,163,276,NaN,276,7200.003,276,4,90,7,10555,0.05,NaN,NaN,NaN
7201,7200.737398,twentyMin,26,1635605838443,64155.8,9.801,64611.679,7200811.600000024,NaN,77,218,163,275,NaN,275,7201.158,276,4,90,7,10556,0.05,NaN,NaN,NaN
7202,7201.755989,twentyMin,26,1635605839462,64165.55,9.8,64621.48,7201811.199999988,NaN,76,218,163,275,NaN,275,7202.113,276,4,90,7,10557,0.05,NaN,NaN,NaN
7203,7202.461307,twentyMin,26,1635605840167,64175.29,9.8,64631.28,7202518,NaN,75,218,163,275,NaN,275,7203.148,276,4,90,7,10558,0.05,NaN,NaN,NaN
7204,7203.479399,twentyMin,26,1635605841185,64185.04,9.799,64641.08,7203503.900000036,NaN,75,218,163,275,NaN,275,7204.033,276,4,90,7,10559,0.05,NaN,NaN,NaN
7205,7204.687985,twentyMin,26,1635605842394,64194.78,9.798,64650.878,7204712.100000024,NaN,75,218,163,275,NaN,275,7205.056,276,4,90,7,10560,0.05,NaN,NaN,NaN
7206,7205.594158,twentyMin,26,1635605843300,64204.53,9.799,64660.677,7205605.600000024,NaN,73,218,164,276,NaN,276,7205.945,276,4,90,7,10561,0.05,NaN,NaN,NaN
7207,7206.415696,twentyMin,26,1635605844122,64214.32,9.8,64670.476,7206407.900000036,NaN,73,219,164,276,NaN,276,7206.884,276,4,90,7,10562,0.05,NaN,NaN,NaN
7208,7207.633075,twentyMin,26,1635605845339,64224.11,9.798,64680.275,7207712.100000024,NaN,73,219,164,274,NaN,274,7208.037,276,4,90,7,10563,0.05,NaN,NaN,NaN
7209,7208.647664,twentyMin,26,1635605846354,64233.9,9.801,64690.073,7208717.5,NaN,72,219,165,278,NaN,278,7208.990,276,4,90,7,10564,0.05,NaN,NaN,NaN
7210,7209.357024,twentyMin,26,1635605847063,64243.69,9.802,64699.874,7209416.400000036,NaN,72,219,165,277,NaN,277,7210.032,276,4,90,7,10565,0.05,NaN,NaN,NaN
7211,7210.381672,twentyMin,26,1635605848088,64253.48,9.803,64709.677,7210403.900000036,NaN,74,219,166,276,NaN,276,7211.068,276,4,90,7,10566,0.05,NaN,NaN,NaN
7212,7211.593989,twentyMin,26,1635605849300,64263.27,9.804,64719.479,7211603.600000024,NaN,74,219,166,277,NaN,277,7212.189,276,4,90,7,10567,0.05,NaN,NaN,NaN
7213,7212.804513,twentyMin,26,1635605850510,64273.06,9.805,64729.283,7212803.300000012,NaN,74,219,166,277,NaN,277,7213.177,276,4,90,7,10568,0.05,NaN,NaN,NaN
7214,7213.821303,twentyMin,26,1635605851527,64282.85,9.805,64739.089,7213903.300000012,NaN,74,219,166,276,NaN,276,7214.124,276,4,90,7,10569,0.05,NaN,NaN,NaN
7215,7214.54311,twentyMin,26,1635605852249,64292.64,9.807,64748.894,7214603.600000024,NaN,73,219,166,277,NaN,277,7215.169,276,4,90,7,10570,0.05,NaN,NaN,NaN
7216,7215.863326,twentyMin,26,1635605853569,64302.43,9.808,64758.701,7215903.900000036,NaN,75,219,167,277,NaN,277,7216.311,276,4,90,7,10571,0.05,NaN,NaN,NaN
7217,7216.755938,twentyMin,26,1635605854462,64312.22,9.809,64768.508,7216804,NaN,76,219,167,277,NaN,277,7217.025,276,4,90,7,10572,0.05,NaN,NaN,NaN
7218,7217.483078,twentyMin,26,1635605855189,64322.01,9.808,64778.317,7217503.800000012,NaN,76,219,168,276,NaN,276,7217.904,276,4,90,7,10573,0.05,NaN,NaN,NaN
7219,7218.499906,twentyMin,26,1635605856206,64331.8,9.807,64788.125,7218503.600000024,NaN,76,219,168,275,NaN,275,7218.945,276,4,90,7,10574,0.05,NaN,NaN,NaN
7220,7219.84408,twentyMin,26,1635605857550,64341.59,9.808,64797.932,7219904.199999988,NaN,76,219,168,277,NaN,277,7220.039,276,4,90,7,10575,0.05,NaN,NaN,NaN
7221,7220.86333,twentyMin,26,1635605858569,64351.38,9.808,64807.74,7220903.300000012,NaN,80,219,169,276,NaN,276,7221.296,189,2,80,4,10576,0.06,NaN,NaN,NaN
7222,7221.687372,twentyMin,26,1635605859393,64361.17,9.734,64817.548,7221711,NaN,80,219,169,211,NaN,211,7222.100,189,2,80,4,10577,0.06,NaN,NaN,NaN
7223,7222.40813,twentyMin,26,1635605860114,64370.92,9.643,64827.282,7222403.5,NaN,79,218,169,190,NaN,190,7223.045,189,2,80,4,10578,0.06,NaN,NaN,NaN
7224,7223.423877,twentyMin,26,1635605861130,64380.57,9.557,64836.925,7223507.900000036,NaN,80,216,169,189,NaN,189,7224.167,189,2,80,4,10579,0.06,NaN,NaN,NaN
7225,7224.867333,twentyMin,26,1635605862573,64390.14,9.477,64846.482,7224905.600000024,NaN,81,214,169,189,NaN,189,7225.290,189,2,80,4,10580,0.06,NaN,NaN,NaN
7226,7225.865522,twentyMin,26,1635605863571,64399.62,9.404,64855.959,7225904.100000024,NaN,81,212,168,189,NaN,189,7226.088,189,2,80,4,10581,0.06,NaN,NaN,NaN
7227,7226.870469,twentyMin,26,1635605864576,64409.01,9.336,64865.362,7226908.900000036,NaN,81,210,168,189,NaN,189,7227.140,189,2,80,4,10582,0.06,NaN,NaN,NaN
7228,7227.593933,twentyMin,26,1635605865300,64418.35,9.273,64874.698,7227617,NaN,81,209,168,189,NaN,189,7227.978,189,2,80,4,10583,0.06,NaN,NaN,NaN
7229,7228.828626,twentyMin,26,1635605866535,64427.6,9.215,64883.971,7228911.5,NaN,83,207,167,189,NaN,189,7229.101,189,2,80,4,10584,0.06,NaN,NaN,NaN
7230,7229.594512,twentyMin,26,1635605867300,64436.81,9.16,64893.186,7229617,NaN,82,206,167,188,NaN,188,7230.024,189,2,80,4,10585,0.06,NaN,NaN,NaN
7231,7230.59442,twentyMin,26,1635605868300,64445.98,9.109,64902.345,7230615.900000036,NaN,81,205,167,188,NaN,188,7230.917,189,2,80,4,10586,0.06,NaN,NaN,NaN
7232,7231.844046,twentyMin,26,1635605869550,64455.1,9.064,64911.454,7231905.5,NaN,81,204,166,190,NaN,190,7232.063,189,2,80,4,10587,0.06,NaN,NaN,NaN
7233,7232.514614,twentyMin,26,1635605870221,64464.17,9.023,64920.519,7232507.300000012,NaN,80,203,167,190,NaN,190,7233.036,189,2,80,4,10588,0.06,NaN,NaN,NaN
7234,7233.749026,twentyMin,26,1635605871455,64473.2,8.984,64929.541,7233818.5,NaN,81,202,166,189,NaN,189,7234.161,189,2,80,4,10589,0.06,NaN,NaN,NaN
7235,7234.873294,twentyMin,26,1635605872579,64482.19,8.947,64938.525,7234905.100000024,NaN,81,201,166,189,NaN,189,7235.157,189,2,80,4,10590,0.06,NaN,NaN,NaN
7236,7235.863785,twentyMin,26,1635605873570,64491.13,8.915,64947.472,7235917.300000012,NaN,81,200,166,190,NaN,190,7236.290,189,2,80,4,10591,0.06,NaN,NaN,NaN
7237,7236.863852,twentyMin,26,1635605874570,64500.02,8.885,64956.387,7236904.199999988,NaN,81,199,165,190,NaN,190,7237.087,189,2,80,4,10592,0.06,NaN,NaN,NaN
7238,7237.43056,twentyMin,26,1635605875137,64508.92,8.856,64965.271,7237514.699999988,NaN,81,199,165,189,NaN,189,7237.969,189,2,80,4,10593,0.06,NaN,NaN,NaN
7239,7238.59423,twentyMin,26,1635605876300,64517.77,8.829,64974.127,7238604.199999988,NaN,82,198,165,189,NaN,189,7238.962,189,2,80,4,10594,0.06,NaN,NaN,NaN
7240,7239.594582,twentyMin,26,1635605877301,64526.58,8.804,64982.956,7239604.699999988,NaN,83,197,166,189,NaN,189,7239.892,189,2,80,4,10595,0.06,NaN,NaN,NaN
7241,7240.384203,twentyMin,26,1635605878090,64535.38,8.78,64991.759,7240416,NaN,82,197,165,188,NaN,188,7240.937,189,2,80,4,10596,0.06,NaN,NaN,NaN
7242,7241.844646,twentyMin,26,1635605879551,64544.15,8.757,65000.539,7241905.5,NaN,81,196,165,188,NaN,188,7242.033,189,2,80,4,10597,0.06,NaN,NaN,NaN
7243,7242.373583,twentyMin,26,1635605880080,64552.91,8.736,65009.296,7242413.199999988,NaN,81,196,165,188,NaN,188,7242.985,189,2,80,4,10598,0.06,NaN,NaN,NaN
7244,7243.593825,twentyMin,26,1635605881300,64561.4,8.721,65018.033,7243616.5,NaN,78,190,164,191,NaN,191,7244.046,189,2,80,4,10599,0.06,NaN,NaN,NaN
7245,7244.81679,twentyMin,26,1635605882523,64569.63,8.707,65026.754,7244809.5,NaN,78,184,163,191,NaN,191,7245.266,189,2,80,4,10600,0.06,NaN,NaN,NaN
7246,7245.837994,twentyMin,26,1635605883544,64577.9,8.694,65035.46,7245904.199999988,NaN,79,185,163,191,NaN,191,7246.129,189,2,80,4,10601,0.06,NaN,NaN,NaN
7247,7246.54075,twentyMin,26,1635605884247,64586.17,8.68,65044.154,7246604.699999988,NaN,81,185,163,190,NaN,190,7247.092,189,2,80,4,10602,0.06,NaN,NaN,NaN
7248,7247.56476,twentyMin,26,1635605885271,64594.48,8.666,65052.834,7247604.600000024,NaN,82,186,163,189,NaN,189,7248.214,189,2,80,4,10603,0.06,NaN,NaN,NaN
7249,7248.770863,twentyMin,26,1635605886477,64602.8,8.652,65061.5,7248803.800000012,NaN,84,186,162,188,NaN,188,7249.255,189,2,80,4,10604,0.06,NaN,NaN,NaN
7250,7249.865304,twentyMin,26,1635605887571,64611.11,8.641,65070.153,7249905.300000012,NaN,84,186,162,189,NaN,189,7250.104,189,2,80,4,10605,0.06,NaN,NaN,NaN
7251,7250.496753,twentyMin,26,1635605888203,64619.47,8.63,65078.794,7250506.600000024,NaN,83,187,162,189,NaN,189,7250.908,189,2,80,4,10606,0.06,NaN,NaN,NaN
7252,7251.594571,twentyMin,26,1635605889301,64627.83,8.62,65087.424,7251613.400000036,NaN,82,187,162,189,NaN,189,7251.982,189,2,80,4,10607,0.06,NaN,NaN,NaN
7253,7252.731673,twentyMin,26,1635605890438,64636.19,8.612,65096.044,7252815.100000024,NaN,81,187,162,190,NaN,190,7253.006,189,2,80,4,10608,0.06,NaN,NaN,NaN
7254,7253.436521,twentyMin,26,1635605891143,64644.55,8.603,65104.656,7253511.5,NaN,83,187,162,189,NaN,189,7254.140,189,2,80,4,10609,0.06,NaN,NaN,NaN
7255,7254.456731,twentyMin,26,1635605892163,64652.95,8.596,65113.259,7254511.300000012,NaN,84,188,161,189,NaN,189,7255.021,189,2,80,4,10610,0.06,NaN,NaN,NaN
7256,7255.863648,twentyMin,26,1635605893570,64661.36,8.588,65121.855,7255917.300000012,NaN,84,188,161,189,NaN,189,7256.143,189,2,80,4,10611,0.06,NaN,NaN,NaN
7257,7256.402282,twentyMin,26,1635605894108,64669.76,8.581,65130.443,7256411.300000012,NaN,83,188,161,189,NaN,189,7257.003,189,2,80,4,10612,0.06,NaN,NaN,NaN
7258,7257.633926,twentyMin,26,1635605895340,64678.17,8.575,65139.024,7257703.5,NaN,82,188,161,189,NaN,189,7258.206,189,2,80,4,10613,0.06,NaN,NaN,NaN
7259,7258.854791,twentyMin,26,1635605896561,64686.57,8.569,65147.599,7258904.900000036,NaN,82,188,160,189,NaN,189,7259.059,189,2,80,4,10614,0.06,NaN,NaN,NaN
7260,7259.35953,twentyMin,26,1635605897066,64694.98,8.565,65156.168,7259413,NaN,85,188,160,190,NaN,190,7259.926,189,2,80,4,10615,0.06,NaN,NaN,NaN
