ticks,time,power,cadence,heartRate,speed,targetPower,targetHeartRateZone,targetCadence,targetRpe
635,672.473,169,104,142,163,149,3,100,0
636,673.473,172,105,142,165,149,3,100,0
637,674.557,172,105,142,165,149,3,100,0
638,675.558,187,105,142,172,189,5,100,0
639,676.558,2500,109,142,0,189,5,100,0
640,677.559,207,98,143,181,189,5,100,0
641,678.561,229,103,143,189,189,5,100,0
642,679.565,231,103,144,190,189,5,100,0
643,681.16,231,103,144,190,189,5,100,0
644,682.422,231,104,145,190,189,5,100,0
645,683.423,237,105,146,192,189,5,100,0
646,684.424,241,105,146,194,189,5,100,0
647,685.429,252,107,147,198,189,5,100,0
648,686.431,252,108,147,198,189,5,100,0
649,687.432,241,105,147,194,189,5,100,0
650,688.432,231,103,148,190,189,5,100,0
651,689.432,235,104,148,191,189,5,100,0
652,690.433,237,105,148,192,189,5,100,0
653,691.434,233,104,149,191,152,4,100,0
654,692.462,237,104,149,192,152,4,100,0
655,693.463,207,101,150,181,152,4,100,0
656,694.467,169,100,150,163,152,4,100,0
657,695.467,150,98,150,154,152,4,100,0
658,696.471,147,97,151,152,152,4,100,0
659,697.472,143,95,151,150,152,4,100,0
660,698.472,142,94,151,149,152,4,100,0
661,699.562,150,97,152,154,152,4,100,0
662,701.283,150,98,153,154,152,4,100,0
663,702.549,146,97,152,151,152,4,100,0
664,703.551,143,95,152,150,152,4,100,0
665,704.553,143,96,152,150,152,4,100,0
666,705.56,140,95,152,148,152,4,100,0
667,706.568,139,94,151,148,152,4,100,0
668,707.572,146,98,151,151,152,4,100,0
669,708.573,146,100,151,151,152,4,100,0
670,709.574,155,100,151,156,152,4,100,0
671,710.575,155,100,152,156,152,4,100,0
672,711.576,149,98,151,153,152,4,100,0
673,712.659,147,98,151,152,152,4,100,0
674,713.663,150,98,151,154,152,4,100,0
675,714.664,150,98,151,154,152,4,100,0
676,715.666,147,97,150,152,152,4,100,0
677,716.668,146,96,150,151,152,4,100,0
678,717.761,146,97,150,151,152,4,100,0
679,718.76,146,97,150,151,152,4,100,0
680,719.761,149,98,149,153,152,4,100,0
681,721.185,142,96,149,149,146,3,100,0
682,722.483,139,94,149,148,146,3,100,0
683,723.483,139,93,149,148,146,3,100,0
684,724.485,132,92,148,144,146,3,100,0
685,725.56,136,93,148,146,146,3,100,0
686,726.561,147,97,148,152,146,3,100,0
687,727.562,143,96,148,150,146,3,100,0
688,728.573,132,92,148,144,146,3,100,0
689,729.572,138,93,148,147,146,3,100,0
690,730.573,138,94,148,147,146,3,100,0
691,731.574,142,95,148,149,146,3,100,0
692,732.659,138,94,149,147,146,3,100,0
693,733.659,138,93,149,147,185,5,100,0
694,734.66,150,97,150,154,185,5,100,0
695,735.661,155,95,150,156,185,5,100,0
696,736.664,163,87,150,160,185,5,100,0
697,737.681,195,95,150,175,185,5,100,0
698,738.682,206,98,150,180,185,5,100,0
699,740.163,198,96,151,177,185,5,100,0
700,741.573,196,96,150,176,185,5,100,0
701,742.967,200,96,150,177,185,5,100,0
702,743.97,207,98,152,181,185,5,100,0
703,744.971,204,98,152,179,185,5,100,0
704,745.973,207,98,152,181,185,5,100,0
705,746.973,211,99,152,182,185,5,100,0
706,747.974,213,100,153,183,185,5,100,0
707,748.975,209,99,153,181,185,5,100,0
708,749.976,207,99,154,181,185,5,100,0
709,751.061,202,97,154,178,152,4,100,0
710,752.062,195,96,154,175,152,4,100,0
711,753.063,196,96,154,176,152,4,100,0
712,754.066,172,98,154,165,152,4,100,0
713,755.066,140,99,154,148,152,4,100,0
714,756.157,133,93,154,144,152,4,100,0
715,757.159,123,92,153,138,152,4,100,0
716,758.16,149,83,153,153,152,4,100,0
717,759.16,155,85,153,156,152,4,100,0
718,760.169,169,88,153,163,152,4,100,0
719,761.324,172,88,153,165,152,4,100,0
720,762.682,164,89,153,161,152,4,100,0
721,763.683,169,89,153,163,152,4,100,0
722,764.684,147,88,152,152,152,4,100,0
723,765.685,139,94,152,148,152,4,100,0
724,766.686,140,95,152,148,152,4,100,0
725,767.686,145,96,151,151,152,4,100,0
726,768.686,146,97,151,151,152,4,100,0
727,769.759,145,96,151,151,152,4,100,0
728,770.763,146,97,151,151,152,4,100,0
729,771.765,146,97,151,151,152,4,100,0
730,772.766,147,97,152,152,152,4,100,0
731,773.767,146,97,152,151,152,4,100,0
732,774.77,146,95,152,151,152,4,100,0
733,775.771,138,94,152,147,152,4,100,0
734,776.772,146,96,152,151,152,4,100,0
735,777.772,153,97,152,155,152,4,100,0
736,778.863,152,99,152,155,152,4,100,0
737,779.863,143,96,152,150,146,3,100,0
738,781.198,142,96,152,149,146,3,100,0
739,782.553,146,96,151,151,146,3,100,0
740,783.554,139,94,151,148,146,3,100,0
741,784.554,139,95,150,148,146,3,100,0
742,785.555,142,95,150,149,146,3,100,0
743,786.563,139,94,150,148,146,3,100,0
744,787.563,139,94,150,148,146,3,100,0
745,788.564,142,95,149,149,146,3,100,0
746,789.567,143,96,150,150,146,3,100,0
747,790.569,145,96,149,151,146,3,100,0
748,791.569,146,96,149,151,146,3,100,0
749,792.57,143,96,149,150,146,3,100,0
750,793.66,143,95,149,150,146,3,100,0
751,794.664,147,96,150,152,146,3,100,0
752,795.665,143,96,149,150,146,3,100,0
753,796.665,138,95,149,147,146,3,100,0
754,797.666,139,94,148,148,146,3,100,0
755,798.763,138,94,148,147,146,3,100,0
756,799.764,155,96,147,156,146,3,100,0
757,801.223,152,99,147,155,146,3,100,0
758,802.525,139,95,146,148,146,3,100,0
759,803.526,132,92,146,144,146,3,100,0
760,804.564,129,91,145,142,146,3,100,0
761,805.568,140,93,145,148,146,3,100,0
762,806.569,139,94,145,148,146,3,100,0
763,807.57,132,91,145,144,146,3,100,0
764,808.573,129,92,144,142,146,3,100,0
765,809.661,122,88,144,137,146,3,100,0
766,810.662,118,86,142,135,146,3,100,0
767,811.662,126,87,141,140,146,3,100,0
768,812.767,132,90,141,144,146,3,100,0
769,813.768,129,90,141,142,146,3,100,0
770,814.77,122,89,140,137,146,3,100,0
771,815.866,115,86,139,133,146,3,100,0
772,816.866,117,85,137,134,146,3,100,0
773,817.868,124,89,137,139,146,3,100,0
774,818.87,127,90,137,140,146,3,100,0
775,819.874,126,89,137,140,146,3,100,0
776,821.247,128,90,137,141,146,3,100,0
777,822.538,123,88,137,138,146,3,100,0
778,823.539,117,85,136,134,146,3,100,0
779,824.57,117,85,137,134,146,3,100,0
780,825.57,117,86,137,134,146,3,100,0
781,826.57,124,87,136,139,146,3,100,0
782,827.662,155,100,136,156,146,3,100,0
783,828.663,145,96,136,151,146,3,100,0
784,829.666,142,95,136,149,146,3,100,0
785,830.767,135,93,136,145,189,5,100,0
786,831.767,135,92,135,145,189,5,100,0
787,832.768,128,91,135,141,189,5,100,0
788,833.863,127,89,135,140,189,5,100,0
789,834.871,122,89,135,137,189,5,100,0
790,835.873,122,88,135,137,189,5,100,0
791,836.874,127,90,135,140,189,5,100,0
792,837.875,131,92,134,143,189,5,100,0
793,838.962,131,92,134,143,189,5,100,0
794,839.963,128,90,133,141,189,5,100,0
795,841.277,128,89,133,141,189,5,100,0
796,842.62,122,87,133,137,189,5,100,0
797,843.62,126,89,133,140,189,5,100,0
798,844.621,126,89,133,140,189,5,100,0
799,845.621,123,88,134,138,189,5,100,0
800,846.669,123,88,134,138,189,5,100,0
801,847.67,123,88,134,138,146,3,100,0
802,848.674,120,87,134,137,146,3,100,0
803,849.767,122,87,134,137,146,3,100,0
804,850.768,127,89,134,140,146,3,100,0
805,851.771,123,89,135,138,146,3,100,0
806,852.869,122,87,135,137,146,3,100,0
807,853.871,123,88,135,138,146,3,100,0
808,854.873,122,87,135,137,146,3,100,0
809,855.965,118,85,134,135,146,3,100,0
810,856.967,120,87,133,137,146,3,100,0
811,857.967,118,86,134,135,146,3,100,0
812,858.967,139,96,134,148,146,3,100,0
813,859.967,161,101,135,159,146,3,100,0
814,861.281,161,101,135,159,146,3,100,0
815,862.559,146,99,136,151,146,3,100,0
816,863.564,143,95,136,150,146,3,100,0
817,864.574,132,92,136,144,146,3,100,0
818,865.574,131,91,136,143,146,3,100,0
819,866.575,131,91,136,143,146,3,100,0
820,867.576,132,92,136,144,146,3,100,0
821,868.577,132,92,136,144,146,3,100,0
822,869.578,132,91,135,144,146,3,100,0
823,870.579,127,90,135,140,146,3,100,0
824,871.58,124,89,135,139,146,3,100,0
825,872.581,143,95,134,150,146,3,100,0
826,873.666,164,102,134,161,146,3,100,0
827,874.666,169,103,133,163,146,3,100,0
828,875.668,161,102,133,159,146,3,100,0
829,876.673,155,99,133,156,146,3,100,0
830,877.673,146,97,134,151,146,3,100,0
831,878.674,156,98,134,157,146,3,100,0
832,879.771,155,99,134,156,146,3,100,0
833,881.26,152,99,135,155,146,3,100,0
834,882.562,153,99,135,155,146,3,100,0
835,883.569,143,96,136,150,146,3,100,0
836,884.571,142,95,137,149,146,3,100,0
837,885.574,143,95,137,150,146,3,100,0
838,886.574,145,96,137,151,146,3,100,0
839,887.574,142,95,137,149,146,3,100,0
840,888.575,136,94,136,146,146,3,100,0
841,889.575,136,93,135,146,146,3,100,0
842,890.575,136,94,135,146,146,3,100,0
843,891.576,146,97,135,151,146,3,100,0
844,892.579,155,99,134,156,146,3,100,0
845,893.58,150,98,134,154,146,3,100,0
846,894.58,147,98,134,152,146,3,100,0
847,895.581,143,97,134,150,146,3,100,0
848,896.663,145,96,134,151,146,3,100,0
849,897.67,143,95,134,150,146,3,100,0
850,898.671,139,95,134,148,146,3,100,0
851,899.672,135,91,134,145,146,3,100,0
852,901.235,131,91,133,143,146,3,100,0
853,902.723,131,91,133,143,146,3,100,0
854,903.724,133,91,133,144,146,3,100,0
855,904.763,128,90,132,141,146,3,100,0
856,905.765,128,90,133,141,146,3,100,0
857,906.766,129,90,134,142,146,3,100,0
858,907.767,128,90,134,141,146,3,100,0
859,908.767,131,90,134,143,146,3,100,0
860,909.769,132,90,135,144,146,3,100,0
861,910.777,129,90,135,142,146,3,100,0
862,911.863,126,89,134,140,146,3,100,0
863,912.865,128,89,134,141,146,3,100,0
864,913.869,142,94,134,149,146,3,100,0
865,914.87,136,94,134,146,146,3,100,0
866,915.871,135,92,133,145,146,3,100,0
867,916.872,138,93,133,147,146,3,100,0
868,917.873,161,95,134,159,146,3,100,0
869,918.966,161,102,134,159,146,3,100,0
870,920.262,161,102,134,159,146,3,100,0
871,922.597,153,100,134,155,146,3,100,0
872,923.597,142,95,136,149,146,3,100,0
873,924.598,140,95,136,148,146,3,100,0
874,925.599,156,95,137,157,146,3,100,0
875,926.601,164,102,138,161,146,3,100,0
876,927.662,160,101,138,159,146,3,100,0
877,928.667,149,99,139,153,146,3,100,0
878,929.673,149,97,139,153,146,3,100,0
879,930.673,146,95,139,151,146,3,100,0
880,931.673,143,96,139,150,146,3,100,0
881,932.675,142,95,139,149,146,3,100,0
882,933.676,140,96,139,148,146,3,100,0
883,934.676,155,98,139,156,146,3,100,0
884,935.677,155,100,139,156,146,3,100,0
885,936.678,153,100,139,155,146,3,100,0
886,937.771,150,98,139,154,146,3,100,0
887,938.772,142,95,139,149,146,3,100,0
888,939.773,140,95,140,148,146,3,100,0
889,941.202,146,95,140,151,146,3,100,0
890,942.445,143,96,140,150,146,3,100,0
891,943.446,143,97,139,150,146,3,100,0
892,944.468,155,99,139,156,146,3,100,0
893,945.468,150,97,138,154,146,3,100,0
894,946.468,146,97,138,151,146,3,100,0
895,947.469,155,99,138,156,146,3,100,0
896,948.473,153,99,137,155,146,3,100,0
897,949.473,158,101,137,158,146,3,100,0
898,950.473,161,102,137,159,146,3,100,0
899,951.474,150,99,138,154,146,3,100,0
900,952.475,150,97,138,154,146,3,100,0
901,953.475,150,98,139,154,146,3,100,0
902,954.475,149,98,139,153,146,3,100,0
903,955.475,145,96,139,151,146,3,100,0
904,956.573,146,96,140,151,146,3,100,0
905,957.574,143,96,140,150,146,3,100,0
906,958.575,153,99,140,155,146,3,100,0
907,959.673,153,98,140,155,146,3,100,0
908,961.219,153,99,140,155,146,3,100,0
909,962.455,164,102,141,161,146,3,100,0
910,963.457,161,101,142,159,146,3,100,0
911,964.459,153,99,143,155,146,3,100,0
912,965.473,153,100,144,155,146,3,100,0
913,966.473,152,98,144,155,146,3,100,0
914,967.473,149,98,144,153,146,3,100,0
915,968.573,150,98,144,154,146,3,100,0
916,969.576,153,99,143,155,146,3,100,0
917,970.578,150,98,143,154,146,3,100,0
918,971.581,145,97,143,151,146,3,100,0
919,972.582,142,95,142,149,146,3,100,0
920,973.664,145,96,142,151,146,3,100,0
921,974.667,142,95,141,149,146,3,100,0
922,975.667,143,96,141,150,146,3,100,0
923,976.669,147,96,141,152,146,3,100,0
924,977.67,153,99,140,155,146,3,100,0
925,978.676,147,97,140,152,146,3,100,0
926,979.677,140,96,139,148,146,3,100,0
927,981.227,146,96,139,151,146,3,100,0
928,982.536,136,93,139,146,146,3,100,0
929,983.537,139,92,139,148,146,3,100,0
930,984.539,166,101,139,162,146,3,100,0
931,985.568,160,103,139,159,146,3,100,0
932,986.568,153,99,140,155,146,3,100,0
933,987.569,160,100,140,159,146,3,100,0
934,988.57,153,99,141,155,146,3,100,0
935,989.573,147,98,142,152,146,3,100,0
936,990.582,145,96,142,151,146,3,100,0
937,991.583,139,95,143,148,146,3,100,0
938,992.583,142,95,142,149,146,3,100,0
939,993.583,146,96,143,151,146,3,100,0
940,994.665,149,97,142,153,146,3,100,0
941,995.665,146,96,141,151,146,3,100,0
942,996.668,147,97,141,152,146,3,100,0
943,997.671,145,96,140,151,146,3,100,0
944,998.672,143,95,140,150,146,3,100,0
945,999.673,153,97,140,155,146,3,100,0
946,1001.238,153,99,140,155,146,3,100,0
947,1002.578,150,98,141,154,146,3,100,0
948,1003.579,153,99,141,155,146,3,100,0
949,1004.669,146,96,141,151,146,3,100,0
950,1005.671,143,96,142,150,146,3,100,0
951,1006.673,142,96,142,149,146,3,100,0
952,1007.767,153,99,143,155,146,3,100,0
953,1008.775,155,100,143,156,146,3,100,0
954,1009.776,150,99,143,154,146,3,100,0
955,1010.777,150,98,143,154,146,3,100,0
956,1011.779,145,97,142,151,146,3,100,0
957,1012.866,146,96,143,151,146,3,100,0
958,1013.866,147,97,142,152,146,3,100,0
959,1014.867,149,97,142,153,146,3,100,0
960,1015.868,146,97,142,151,146,3,100,0
961,1016.871,149,98,142,153,146,3,100,0
962,1017.969,150,98,142,154,146,3,100,0
963,1018.97,150,98,142,154,146,3,100,0
964,1019.971,150,98,143,154,146,3,100,0
965,1021.248,150,98,143,154,146,3,100,0
966,1022.509,152,99,144,155,146,3,100,0
967,1023.514,150,98,144,154,146,3,100,0
968,1024.515,147,98,145,152,146,3,100,0
969,1025.567,147,97,145,152,146,3,100,0
970,1026.568,147,97,144,152,146,3,100,0
971,1027.569,150,97,144,154,146,3,100,0
972,1028.586,152,98,145,155,146,3,100,0
973,1029.587,150,98,144,154,146,3,100,0
974,1030.594,149,98,144,153,146,3,100,0
975,1031.595,150,98,144,154,146,3,100,0
976,1032.595,146,97,145,151,146,3,100,0
977,1033.596,149,98,144,153,146,3,100,0
978,1034.671,147,97,143,152,146,3,100,0
979,1035.672,147,97,143,152,146,3,100,0
980,1036.672,146,96,142,151,146,3,100,0
981,1037.686,145,96,142,151,146,3,100,0
982,1038.687,140,95,141,148,146,3,100,0
983,1039.688,142,95,141,149,146,3,100,0
984,1041.234,146,97,141,151,146,3,100,0
985,1042.511,147,97,141,152,146,3,100,0
986,1043.513,142,95,140,149,146,3,100,0
987,1044.567,139,95,140,148,146,3,100,0
988,1045.567,140,95,140,148,146,3,100,0
989,1046.568,139,95,140,148,146,3,100,0
990,1047.571,143,96,140,150,146,3,100,0
991,1048.572,138,94,139,147,146,3,100,0
992,1049.586,145,94,140,151,146,3,100,0
993,1050.587,153,99,140,155,146,3,100,0
994,1051.589,150,98,141,154,146,3,100,0
995,1052.59,146,97,141,151,146,3,100,0
996,1053.67,147,97,141,152,146,3,100,0
997,1054.671,147,97,142,152,146,3,100,0
998,1055.673,149,98,142,153,146,3,100,0
999,1056.673,155,99,143,156,146,3,100,0
1000,1057.674,152,98,144,155,146,3,100,0
1001,1058.675,149,98,144,153,146,3,100,0
1002,1059.767,145,97,144,151,146,3,100,0
1003,1061.27,145,96,145,151,146,3,100,0
1004,1062.573,140,95,145,148,146,3,100,0
1005,1063.573,136,94,145,146,146,3,100,0
1006,1064.573,145,97,145,151,146,3,100,0
1007,1065.577,149,97,144,153,146,3,100,0
1008,1066.578,146,96,144,151,146,3,100,0
1009,1067.579,145,96,144,151,146,3,100,0
1010,1068.579,147,97,143,152,146,3,100,0
1011,1069.667,146,96,143,151,146,3,100,0
1012,1070.667,146,96,143,151,146,3,100,0
1013,1071.672,142,95,143,149,146,3,100,0
1014,1072.679,142,95,144,149,146,3,100,0
1015,1073.68,138,94,144,147,146,3,100,0
1016,1074.68,138,94,144,147,146,3,100,0
1017,1075.681,142,95,144,149,146,3,100,0
1018,1076.682,142,94,144,149,146,3,100,0
1019,1077.683,150,97,143,154,146,3,100,0
1020,1078.768,150,98,143,154,146,3,100,0
1021,1079.769,147,97,142,152,146,3,100,0
1022,1081.281,143,96,142,150,146,3,100,0
1023,1082.551,143,96,142,150,146,3,100,0
1024,1083.552,145,96,142,151,146,3,100,0
1025,1084.553,153,99,143,155,146,3,100,0
1026,1085.554,150,98,143,154,146,3,100,0
1027,1086.568,147,97,143,152,146,3,100,0
1028,1087.568,149,98,143,153,146,3,100,0
1029,1088.569,149,96,143,153,146,3,100,0
1030,1089.572,146,95,144,151,146,3,100,0
1031,1090.579,136,94,144,146,146,3,100,0
1032,1091.579,139,94,144,148,146,3,100,0
1033,1092.58,147,96,145,152,146,3,100,0
1034,1093.581,149,97,145,153,146,3,100,0
1035,1094.581,146,96,145,151,146,3,100,0
1036,1095.581,139,95,145,148,157,4,80,0
1037,1096.582,146,87,145,151,157,4,80,0
1038,1097.667,161,87,145,159,157,4,80,0
1039,1098.668,181,92,146,169,157,4,80,0
1040,1100.185,186,92,145,171,157,4,80,0
1041,1101.701,186,94,145,171,157,4,80,0
1042,1102.932,186,94,145,171,157,4,80,0
1043,1103.936,174,91,145,166,157,4,80,0
1044,1104.941,176,91,144,166,157,4,80,0
1045,1105.942,177,91,145,167,157,4,80,0
1046,1106.942,179,91,144,168,157,4,80,0
1047,1107.943,182,93,145,170,157,4,80,0
1048,1108.943,182,93,144,170,157,4,80,0
1049,1109.969,181,92,145,169,157,4,80,0
1050,1110.969,182,92,145,170,157,4,80,0
1051,1111.972,189,94,145,173,157,4,80,0
1052,1112.976,193,95,145,174,157,4,80,0
1053,1113.977,196,96,146,176,157,4,80,0
1054,1114.978,200,97,146,177,157,4,80,0
1055,1115.981,189,95,147,173,157,4,80,0
1056,1116.982,195,96,148,175,157,4,80,0
1057,1117.983,189,94,148,173,157,4,80,0
1058,1119.067,193,94,149,174,157,4,80,0
1059,1120.067,193,95,149,174,157,4,80,0
1060,1121.278,193,95,149,174,157,4,80,0
1061,1122.576,189,95,150,173,157,4,80,0
1062,1123.576,193,95,150,174,157,4,80,0
1063,1124.581,187,94,150,172,157,4,80,0
1064,1125.582,189,94,150,173,157,4,80,0
1065,1126.583,182,93,150,170,157,4,80,0
1066,1127.584,191,94,150,173,157,4,80,0
1067,1128.672,187,94,150,172,157,4,80,0
1068,1129.673,186,94,149,171,157,4,80,0
1069,1130.675,182,93,149,170,157,4,80,0
1070,1131.77,186,93,148,171,157,4,80,0
1071,1132.773,179,91,148,168,157,4,80,0
1072,1133.774,177,91,148,167,157,4,80,0
1073,1134.774,181,92,148,169,157,4,80,0
1074,1135.778,179,92,148,168,157,4,80,0
1075,1136.873,181,92,148,169,157,4,80,0
1076,1137.874,176,91,148,166,157,4,80,0
1077,1138.875,181,92,149,169,157,4,80,0
1078,1139.876,172,90,149,165,157,4,80,0
1079,1141.275,176,90,150,166,157,4,80,0
1080,1142.279,177,92,150,167,157,4,80,0
1081,1143.279,182,93,150,170,157,4,80,0
1082,1144.282,182,93,150,170,157,4,80,0
1083,1145.283,184,93,151,170,157,4,80,0
1084,1146.284,182,93,151,170,157,4,80,0
1085,1147.369,179,92,151,168,157,4,80,0
1086,1148.371,177,91,152,167,157,4,80,0
1087,1149.383,177,91,152,167,157,4,80,0
1088,1150.384,182,92,152,170,157,4,80,0
1089,1151.384,181,93,152,169,157,4,80,0
1090,1152.385,179,92,152,168,157,4,80,0
1091,1153.386,169,90,151,163,157,4,80,0
1092,1154.47,158,86,150,158,157,4,80,0
1093,1155.472,150,85,151,154,157,4,80,0
1094,1156.48,150,88,150,154,157,4,80,0
1095,1157.48,166,89,150,162,157,4,80,0
1096,1158.484,167,89,150,162,157,4,80,0
1097,1159.485,174,91,150,166,157,4,80,0
1098,1161.244,174,91,151,166,157,4,80,0
1099,1162.557,158,87,151,158,157,4,80,0
1100,1163.562,156,86,151,157,157,4,80,0
1101,1164.564,158,86,151,158,157,4,80,0
1102,1165.566,160,87,152,159,157,4,80,0
1103,1166.586,163,87,152,160,157,4,80,0
1104,1167.586,169,89,152,163,157,4,80,0
1105,1168.586,167,89,152,162,157,4,80,0
1106,1169.587,164,88,152,161,157,4,80,0
1107,1170.67,156,87,152,157,157,4,80,0
1108,1171.676,160,86,152,159,157,4,80,0
1109,1172.679,158,87,152,158,157,4,80,0
1110,1173.68,160,87,151,159,157,4,80,0
1111,1174.681,164,87,151,161,157,4,80,0
1112,1175.682,174,89,151,166,157,4,80,0
1113,1176.683,182,93,151,170,157,4,80,0
1114,1177.684,169,90,151,163,157,4,80,0
1115,1178.684,167,89,151,162,157,4,80,0
1116,1179.775,169,89,150,163,157,4,80,0
1117,1181.421,169,89,150,163,157,4,80,0
1118,1182.715,163,88,150,160,157,4,80,0
1119,1183.717,164,88,149,161,157,4,80,0
1120,1184.719,164,88,149,161,157,4,80,0
1121,1185.772,169,89,149,163,157,4,80,0
1122,1186.774,177,90,150,167,157,4,80,0
1123,1187.778,177,91,150,167,157,4,80,0
1124,1188.785,171,90,150,164,157,4,80,0
1125,1189.786,167,89,151,162,157,4,80,0
1126,1190.786,169,89,151,163,157,4,80,0
1127,1191.786,164,88,151,161,157,4,80,0
1128,1192.786,164,87,151,161,157,4,80,0
1129,1193.787,161,87,151,159,157,4,80,0
1130,1194.872,161,88,150,159,157,4,80,0
1131,1195.876,163,87,150,160,157,4,80,0
1132,1196.881,164,88,150,161,157,4,80,0
1133,1197.888,169,89,149,163,157,4,80,0
1134,1198.889,163,89,149,160,157,4,80,0
1135,1199.889,161,87,149,159,157,4,80,0
1136,1201.376,160,87,150,159,157,4,80,0
1137,1202.812,172,90,150,165,157,4,80,0
1138,1203.814,172,89,151,165,157,4,80,0
1139,1204.817,167,89,151,162,157,4,80,0
1140,1205.817,164,88,151,161,157,4,80,0
1141,1206.818,160,87,150,159,157,4,80,0
1142,1207.82,156,86,150,157,157,4,80,0
1143,1208.874,160,88,149,159,157,4,80,0
1144,1209.874,177,90,149,167,157,4,80,0
1145,1210.878,171,90,149,164,157,4,80,0
1146,1211.881,169,89,149,163,157,4,80,0
1147,1212.881,163,87,149,160,157,4,80,0
1148,1213.881,161,87,149,159,157,4,80,0
1149,1214.882,158,86,148,158,157,4,80,0
1150,1215.882,158,86,148,158,157,4,80,0
1151,1216.883,158,86,148,158,157,4,80,0
1152,1217.884,160,86,148,159,157,4,80,0
1153,1218.974,155,85,147,156,157,4,80,0
1154,1219.975,163,86,147,160,157,4,80,0
1155,1221.246,163,87,147,160,157,4,80,0
1156,1222.499,163,87,147,160,157,4,80,0
1157,1223.5,158,86,148,158,157,4,80,0
1158,1224.501,156,85,148,157,157,4,80,0
1159,1225.504,158,87,147,158,157,4,80,0
1160,1226.575,156,87,147,157,157,4,80,0
1161,1227.576,155,86,147,156,157,4,80,0
1162,1228.579,150,85,147,154,157,4,80,0
1163,1229.677,147,83,147,152,157,4,80,0
1164,1230.677,161,86,146,159,157,4,80,0
1165,1231.677,156,85,146,157,157,4,80,0
1166,1232.782,153,85,146,155,157,4,80,0
1167,1233.782,161,86,146,159,157,4,80,0
1168,1234.783,160,87,146,159,157,4,80,0
1169,1235.874,153,85,145,155,157,4,80,0
1170,1236.877,153,85,145,155,157,4,80,0
1171,1237.877,150,85,145,154,157,4,80,0
1172,1238.878,152,85,145,155,157,4,80,0
1173,1239.878,158,85,144,158,157,4,80,0
1174,1241.241,158,86,144,158,157,4,80,0
1175,1242.544,164,89,144,161,157,4,80,0
1176,1243.545,176,90,144,166,157,4,80,0
1177,1244.55,169,89,144,163,157,4,80,0
1178,1245.574,166,89,145,162,157,4,80,0
1179,1246.574,164,87,146,161,157,4,80,0
1180,1247.575,164,88,146,161,157,4,80,0
1181,1248.577,164,88,146,161,157,4,80,0
1182,1249.577,164,88,146,161,157,4,80,0
1183,1250.579,164,88,147,161,157,4,80,0
1184,1251.58,163,87,146,160,157,4,80,0
1185,1252.58,169,88,146,163,157,4,80,0
1186,1253.584,174,90,146,166,157,4,80,0
1187,1254.585,174,91,146,166,157,4,80,0
1188,1255.584,177,91,146,167,157,4,80,0
1189,1256.584,171,90,147,164,146,3,100,0
1190,1257.671,169,89,147,163,146,3,100,0
1191,1258.672,155,78,147,156,146,3,100,0
1192,1259.676,150,77,147,154,146,3,100,0
1193,1261.253,147,98,148,152,146,3,100,0
1194,1262.494,145,97,147,151,146,3,100,0
1195,1263.495,138,94,147,147,146,3,100,0
1196,1264.497,139,95,146,148,146,3,100,0
1197,1265.498,147,96,146,152,146,3,100,0
1198,1266.499,153,98,146,155,146,3,100,0
1199,1267.576,153,99,146,155,146,3,100,0
1200,1268.577,147,97,146,152,146,3,100,0
1201,1269.576,143,96,147,150,146,3,100,0
1202,1270.58,147,96,147,152,146,3,100,0
1203,1271.581,147,97,147,152,146,3,100,0
1204,1272.582,149,98,147,153,146,3,100,0
1205,1273.583,146,97,146,151,146,3,100,0
1206,1274.584,146,97,146,151,146,3,100,0
1207,1275.585,149,97,146,153,146,3,100,0
1208,1276.587,147,97,146,152,146,3,100,0
1209,1277.672,145,96,147,151,146,3,100,0
1210,1278.675,145,96,147,151,146,3,100,0
1211,1280.327,145,96,147,151,146,3,100,0
1212,1282.501,147,97,147,152,146,3,100,0
1213,1283.502,149,98,149,153,146,3,100,0
1214,1284.503,153,99,149,155,146,3,100,0
1215,1285.504,152,98,149,155,146,3,100,0
1216,1286.505,155,99,149,156,146,3,100,0
1217,1287.505,153,99,148,155,146,3,100,0
1218,1288.574,153,99,148,155,146,3,100,0
1219,1289.577,153,100,148,155,146,3,100,0
1220,1290.577,155,99,147,156,146,3,100,0
1221,1291.58,149,98,146,153,146,3,100,0
1222,1292.584,146,97,145,151,146,3,100,0
1223,1293.584,142,95,144,149,146,3,100,0
1224,1294.585,149,99,143,153,146,3,100,0
1225,1295.586,153,100,143,155,146,3,100,0
1226,1296.587,150,98,143,154,146,3,100,0
1227,1297.678,150,98,142,154,146,3,100,0
1228,1298.679,145,96,142,151,146,3,100,0
1229,1299.681,146,96,142,151,146,3,100,0
1230,1301.477,143,97,142,150,146,3,100,0
1231,1302.753,143,96,142,150,146,3,100,0
1232,1303.753,147,97,142,152,146,3,100,0
1233,1304.756,146,97,141,151,146,3,100,0
1234,1305.756,146,97,141,151,146,3,100,0
1235,1306.758,153,98,141,155,146,3,100,0
1236,1307.778,153,99,140,155,146,3,100,0
1237,1308.778,152,98,140,155,146,3,100,0
1238,1309.781,140,96,140,148,146,3,100,0
1239,1310.781,142,94,140,149,146,3,100,0
1240,1311.782,139,93,139,148,146,3,100,0
1241,1312.784,136,93,139,146,146,3,100,0
1242,1313.785,132,92,139,144,146,3,100,0
1243,1314.876,138,93,139,147,146,3,100,0
